character,script_line,season,episode,begin,end,duration,episode_index,bad_words,is_male,is_character
Gabriele Marchilli,vi ho chiamato per questo,1,8,16928800000,16941200000,12400000,330,0,1.0,1
Gabriele Marchilli,sara ha organizzato una serata per la ratifica di sta firma,1,8,16956800000,16983200000,26400000,331,0,1.0,1
Gabriele Marchilli,ha bisogno di un bel po di merce,1,8,16987200000,17005600000,18400000,332,0,1.0,1
Alberto Anacleti,che problema c è ci pensiamo noi,1,8,17011600000,17035600000,24000000,333,0,1.0,1
Gabriele Marchilli,grazie,1,8,17011600000,17035600000,24000000,334,0,1.0,1
Aureliano Adami,dove ci vediamo,1,8,17057200000,17069600000,12400000,335,0,1.0,1
Gabriele Marchilli,alle dieci all isola tiberina,1,8,17070400000,17086400000,16000000,336,0,1.0,1
Alberto Anacleti,isola tiberina alle dieci sì,1,8,17094400000,17111600000,17200000,337,0,1.0,1
Aureliano Adami,va bene,1,8,17112400000,17123200000,10800000,338,0,1.0,1
Aureliano Adami,dove cazzo vai siediti facciamo un brindisi,1,8,17136400000,17154800000,18400000,339,1,1.0,1
Alberto Anacleti,qua tocca festeggiare,1,8,17155600000,17172000000,16400000,340,0,1.0,1
Aureliano Adami,dai belli,1,8,17182400000,17191200000,8800000,341,0,1.0,1
Aureliano Adami,va bene io ho un sacco di cazzi da fare mo mi organizzo pure per sta merce,1,8,17268400000,17299600000,31200000,342,1,1.0,1
Alberto Anacleti,andiamo finisci dopo sta birra,1,8,17307600000,17324000000,16400000,343,0,1.0,1
Aureliano Adami,forza ciao le,1,8,17327600000,17343600000,16000000,344,0,1.0,1
Alberto Anacleti,ciao bello,1,8,17327600000,17343600000,16000000,345,0,1.0,1
Sara Monaschi,il campidoglio,1,8,17530800000,17546800000,16000000,346,0,0.0,1
Sara Monaschi,me lo immaginavo più sfarzoso,1,8,17552000000,17568800000,16800000,347,0,0.0,1
Amedeo Cinaglia,beh lo è,1,8,17573600000,17584800000,11200000,348,0,1.0,1
Amedeo Cinaglia,solo non questo ufficio,1,8,17585600000,17598400000,12800000,349,0,1.0,1
Amedeo Cinaglia,ma è la prima volta che ci viene,1,8,17617200000,17639600000,22400000,350,0,1.0,1
Sara Monaschi,no,1,8,17617200000,17639600000,22400000,351,0,0.0,1
Sara Monaschi,ma ogni volta penso la stessa cosa,1,8,17640400000,17658800000,18400000,352,0,0.0,1
Sara Monaschi,ha figli,1,8,17684000000,17696800000,12800000,353,0,0.0,1
Amedeo Cinaglia,sì,1,8,17705600000,17715200000,9600000,354,0,1.0,1
Amedeo Cinaglia,e lei,1,8,17722400000,17737200000,14800000,355,0,1.0,1
Sara Monaschi,no,1,8,17722400000,17737200000,14800000,356,0,0.0,1
Sara Monaschi,purtroppo no,1,8,17742000000,17752000000,10000000,357,0,0.0,1
Sara Monaschi,ma non sarei stata una buona madre in ogni caso,1,8,17763600000,17783200000,19600000,358,0,0.0,1
Amedeo Cinaglia,ci vuole coraggio ad ammetterlo,1,8,17802000000,17816800000,14800000,359,0,1.0,1
Sara Monaschi,ce n è voluto anche per venire qui da lei oggi,1,8,17852800000,17878400000,25600000,360,0,0.0,1
Amedeo Cinaglia,che posso fare per lei,1,8,17898800000,17912400000,13600000,361,0,1.0,1
Sara Monaschi,tra le due ditte interessate ai terreni di ostia,1,8,17928400000,17953600000,25200000,362,0,0.0,1
Sara Monaschi,ce n è una molto compromessa,1,8,17954400000,17971600000,17200000,363,0,0.0,1
Sara Monaschi,e se ci guarda dentro ci troverà addirittura le mafie del sud,1,8,17976800000,18006800000,30000000,364,0,0.0,1
Amedeo Cinaglia,la mafia,1,8,18034000000,18044400000,10400000,365,0,1.0,1
Amedeo Cinaglia,a roma,1,8,18050400000,18060800000,10400000,366,0,1.0,1
Sara Monaschi,faccia scoppiare questo scandalo prima che sia troppo tardi,1,8,18061600000,18092400000,30800000,367,0,0.0,1
Amedeo Cinaglia,sta facendo un accusa molto grave,1,8,18111600000,18132800000,21200000,368,0,1.0,1
Amedeo Cinaglia,come fa a sapere certe cose,1,8,18133600000,18147200000,13600000,369,0,1.0,1
Sara Monaschi,controlli lei quella ditta,1,8,18156400000,18173600000,17200000,370,0,0.0,1
Sara Monaschi,sta tutto lì dentro ma lo faccia subito,1,8,18180400000,18205200000,24800000,371,0,0.0,1
Amedeo Cinaglia,grazie di essere venuta da me,1,8,18221600000,18240000000,18400000,372,0,1.0,1
Sara Monaschi,mi posso fidare di lei,1,8,18263200000,18282400000,19200000,373,0,0.0,1
Amedeo Cinaglia,l ha appena fatto,1,8,18288400000,18302800000,14400000,374,0,1.0,1
Isabelle Mbamba,sì,1,8,18707200000,18716400000,9200000,375,0,0.0,1
Livia Adami,aureliano,1,8,18721200000,18730800000,9600000,376,0,0.0,1
Isabelle Mbamba,è uscito,1,8,18731600000,18741600000,10000000,377,0,0.0,1
Livia Adami,te devi essere la donna delle pulizie vero,1,8,18809600000,18828800000,19200000,378,0,0.0,1
Isabelle Mbamba,no veramente io qua ci abito,1,8,18836000000,18854400000,18400000,379,0,0.0,1
Isabelle Mbamba,te che vuoi chi sei,1,8,18859600000,18872400000,12800000,380,0,0.0,1
Livia Adami,no la domanda è chi sei tu,1,8,18873200000,18892400000,19200000,381,0,0.0,1
Livia Adami,e soprattutto che ci fai qua,1,8,18896800000,18914000000,17200000,382,0,0.0,1
Isabelle Mbamba,senti bella vedi di uscire già m hai stufato,1,8,18914800000,18936400000,21600000,383,0,0.0,1
Livia Adami,leva sta mano,1,8,18945600000,18958400000,12800000,384,0,0.0,1
Livia Adami,te lo dico io chi sei,1,8,18990800000,19004000000,13200000,385,0,0.0,1
Livia Adami,una zoccola,1,8,19017200000,19028400000,11200000,386,1,0.0,1
Livia Adami,e pure negra,1,8,19034800000,19045600000,10800000,387,1,0.0,1
Livia Adami,quindi mo prendi tutte le tue belle cosette africane di merda,1,8,19053200000,19085200000,32000000,388,1,0.0,1
Livia Adami,e te ne vai perché questa è casa mia,1,8,19086000000,19114400000,28400000,389,0,0.0,1
Isabelle Mbamba,ho capito chi sei,1,8,19129600000,19142400000,12800000,390,0,0.0,1
Isabelle Mbamba,sei la sorella di aureliano,1,8,19155600000,19169600000,14000000,391,0,0.0,1
Livia Adami,livia,1,8,19176000000,19184800000,8800000,392,0,0.0,1
Livia Adami,e basta,1,8,19185600000,19195200000,9600000,393,0,0.0,1
Isabelle Mbamba,e io invece sono la donna sua,1,8,19196000000,19211200000,15200000,394,0,0.0,1
Livia Adami,questo t ha detto,1,8,19218800000,19230400000,11600000,395,0,0.0,1
Livia Adami,e che altro t ha raccontato per portarti qua,1,8,19235200000,19254000000,18800000,396,0,0.0,1
Isabelle Mbamba,che ci vuole venire a vivere insieme a me,1,8,19254800000,19272400000,17600000,397,0,0.0,1
Livia Adami,pure mio padre stava in fissa con le negre,1,8,19298400000,19322000000,23600000,398,0,0.0,1
Livia Adami,gli faceva credere chissà che,1,8,19331200000,19346000000,14800000,399,0,0.0,1
Livia Adami,diceva che le amava,1,8,19353200000,19367200000,14000000,400,0,0.0,1
Livia Adami,gli trovava pure casa,1,8,19373200000,19386800000,13600000,401,0,0.0,1
Livia Adami,ma sempre zoccole rimanevano,1,8,19394400000,19411200000,16800000,402,0,0.0,1
Livia Adami,se non le pagava non gli piaceva capisci,1,8,19427600000,19446800000,19200000,403,0,0.0,1
Isabelle Mbamba,ti sbagli perché a me tuo fratello non mi paga,1,8,19450400000,19476400000,26000000,404,0,0.0,1
Livia Adami,e si vede che è più furbo di suo padre,1,8,19488800000,19510000000,21200000,405,0,0.0,1
Livia Adami,ti sta scopando gratis,1,8,19557600000,19574000000,16400000,406,0,0.0,1
Aureliano Adami,ahó,1,8,19705200000,19713600000,8400000,408,0,1.0,1
Romolo Lucci,ma che impicci stai a fare,1,8,19759600000,19772800000,13200000,409,0,1.0,1
Aureliano Adami,sto a fare un favore a un amico,1,8,19780000000,19795600000,15600000,410,0,1.0,1
Romolo Lucci,bocca buona sto amico,1,8,19803200000,19818400000,15200000,411,0,1.0,1
Aureliano Adami,mia sorella invece,1,8,19879200000,19888800000,9600000,412,0,1.0,1
Aureliano Adami,fa sempre la galoppina del samurai,1,8,19899600000,19921200000,21600000,413,0,1.0,1
Romolo Lucci,quel pezzo di merda lo puoi sistemare solo te,1,8,19922000000,19942400000,20400000,414,1,1.0,1
Romolo Lucci,non è roba per femmine,1,8,19946800000,19963200000,16400000,415,0,1.0,1
Romolo Lucci,torna a casa aurelia,1,8,19964000000,19976800000,12800000,416,0,1.0,1
Romolo Lucci,fa pace con tua sorella,1,8,19992800000,20006800000,14000000,417,0,1.0,1
Romolo Lucci,lì dentro ci sta un vuoto che mi fa star male,1,8,20022400000,20041200000,18800000,418,0,1.0,1
Aureliano Adami,quanto sei bello romole,1,8,20091600000,20108000000,16400000,419,0,1.0,1
Aureliano Adami,il problema è che non sono tutti come te,1,8,20158400000,20178800000,20400000,420,0,1.0,1
Angelica Sale,mo sì che ho capito che mi dovevi dire,1,8,20436800000,20454000000,17200000,421,0,0.0,1
Alberto Anacleti,ahó mo ricominci,1,8,20460000000,20478000000,18000000,422,0,1.0,1
Angelica Sale,e no mo finisco,1,8,20499200000,20513200000,14000000,423,0,0.0,1
Angelica Sale,io so che sei,1,8,20528000000,20541599999,13599999,424,0,0.0,1
Alberto Anacleti,e che sono,1,8,20590000000,20599600000,9600000,425,0,1.0,1
Angelica Sale,a te le femmine non ti piacciono albe,1,8,20607600000,20626399999,18799999,426,0,0.0,1
Angelica Sale,ecco perché non mi tocchi,1,8,20627199999,20641200000,14000001,427,0,0.0,1
Angelica Sale,t ho visto oggi con l amichetto tuo,1,8,20651999999,20668800000,16800001,428,0,0.0,1
Angelica Sale,e mi si è illuminato tutto a partire dalla notte di nozze,1,8,20672399999,20701200000,28800001,429,0,0.0,1
Alberto Anacleti,che stai a dire che hai visto,1,8,20706000000,20721200000,15200000,430,0,1.0,1
Angelica Sale,ti piace tanto eh,1,8,20777199999,20790800000,13600001,431,0,0.0,1
Angelica Sale,ho visto come lo guardavi te lo stavi mangiando con gli occhi,1,8,20817199999,20847600000,30400001,432,0,0.0,1
Alberto Anacleti,che cazzo stai a dire eh,1,8,20853200000,20872399999,19199999,433,1,1.0,1
Angelica Sale,ah,1,8,20900400000,20909600000,9200000,434,0,0.0,1
Angelica Sale,mi basta dire tutto a manfredi e sei morto,1,8,20992400000,21014800000,22400000,435,0,0.0,1
Angelica Sale,ma io sono disposta pure ad andare avanti come una coppia vera,1,8,21019200000,21049200000,30000000,436,0,0.0,1
Alberto Anacleti,che vorresti dire,1,8,21060000000,21072000000,12000000,437,0,1.0,1
Angelica Sale,che ti ho sposato per diventare la principessa di sta famiglia,1,8,21108400000,21138800000,30400000,438,0,0.0,1
Angelica Sale,e invece sto qua a fare la sguattera,1,8,21144400000,21165200000,20800000,439,0,0.0,1
Angelica Sale,voglio un figlio,1,8,21174400000,21188400000,14000000,440,0,0.0,1
Angelica Sale,un principe senza un erede non conta un cazzo,1,8,21194400000,21216000000,21600000,441,1,0.0,1
Angelica Sale,io senza un erede me ne vado,1,8,21225600000,21243600000,18000000,442,0,0.0,1
Angelica Sale,che vuoi fare,1,8,21251600000,21264000000,12400000,443,0,0.0,1
Samurai Valerio,tu che ci fai qua,1,8,21696800000,21706800000,10000000,444,0,1.0,1
Amedeo Cinaglia,una certa monaschi è venuta da me oggi,1,8,21717600000,21736000000,18400000,445,0,1.0,1
Amedeo Cinaglia,dice che qualcuno ha portato la mafia a roma,1,8,21745200000,21765600000,20400000,446,0,1.0,1
Amedeo Cinaglia,e io dovrei aiutarla a far scoppiare lo scandalo,1,8,21772000000,21792400000,20400000,447,0,1.0,1
Samurai Valerio,è una matta,1,8,21799200000,21811600000,12400000,448,0,1.0,1
Amedeo Cinaglia,sembra pericolosa però,1,8,21816400000,21833600000,17200000,449,0,1.0,1
Samurai Valerio,dipende da quello che sa,1,8,21844000000,21858000000,14000000,450,0,1.0,1
Samurai Valerio,che sa,1,8,21868000000,21876400000,8400000,451,0,1.0,1
Amedeo Cinaglia,qualcuno le ha parlato,1,8,21895600000,21907200000,11600000,452,0,1.0,1
Amedeo Cinaglia,forse finucci,1,8,21924400000,21934400000,10000000,453,0,1.0,1
Samurai Valerio,può essere,1,8,21969200000,21979600000,10400000,454,0,1.0,1
Alberto Anacleti,ahó dove sta la roba,1,8,22129600000,22150000000,20400000,455,0,1.0,1
Aureliano Adami,sta qua la roba,1,8,22157600000,22166800000,9200000,456,0,1.0,1
Aureliano Adami,ma che hai fatto,1,8,22210400000,22220400000,10000000,457,0,1.0,1
Aureliano Adami,spadi che cazzo stai facendo,1,8,22244400000,22260800000,16400000,458,1,1.0,1
Aureliano Adami,ahó che cazzo stai facendo,1,8,22266000000,22302000000,36000000,459,1,1.0,1
Alberto Anacleti,lasciami stare c ho i cazzi miei,1,8,22266000000,22302000000,36000000,460,1,1.0,1
Aureliano Adami,guardami in faccia i cazzi tuoi li lasci fuori da qua,1,8,22302800000,22326800000,24000000,461,1,1.0,1
Aureliano Adami,siamo a una svolta,1,8,22337200000,22347200000,10000000,462,0,1.0,1
Aureliano Adami,va bene,1,8,22350400000,22360400000,10000000,463,0,1.0,1
Aureliano Adami,e fammi un sorriso guarda che bel cappello che hai,1,8,22392000000,22419600000,27600000,464,0,1.0,1
Aureliano Adami,invece di essere contento,1,8,22420400000,22433600000,13200000,465,0,1.0,1
Aureliano Adami,dammi sta cosa,1,8,22434400000,22446400000,12000000,466,0,1.0,1
Aureliano Adami,andiamo,1,8,22454000000,22463200000,9200000,467,0,1.0,1
Giacomo Finucci,bello che sei venuto,1,8,22760800000,22774000000,13200000,469,0,1.0,1
Giacomo Finucci,ma non ti posso far entrare,1,8,22780400000,22794400000,14000000,470,0,1.0,1
Samurai Valerio,si tratta così un amico,1,8,22799200000,22813200000,14000000,471,0,1.0,1
Giacomo Finucci,le guardie saranno qui a momenti controllano tutte le visite,1,8,22818000000,22850400000,32400000,472,0,1.0,1
Samurai Valerio,potevi venire tu allora,1,8,22888000000,22901200000,13200000,473,0,1.0,1
Giacomo Finucci,diciamo che ho qualche problema,1,8,22925600000,22958000000,32400000,474,0,1.0,1
Samurai Valerio,la verità è che sarei passato pure prima,1,8,22974400000,22996400000,22000000,475,0,1.0,1
Samurai Valerio,ma sto invecchiando giacomi,1,8,22997200000,23011200000,14000000,476,0,1.0,1
Giacomo Finucci,sì ma invecchiamo bene dai,1,8,23017600000,23033600000,16000000,477,0,1.0,1
Samurai Valerio,so come farti uscire da questa prigione,1,8,23043600000,23065200000,21600000,478,0,1.0,1
Samurai Valerio,però,1,8,23082000000,23091600000,9600000,479,0,1.0,1
Samurai Valerio,ti tocca andare il più lontano possibile,1,8,23111200000,23133200000,22000000,480,0,1.0,1
Giacomo Finucci,vuoi bere qualcosa,1,8,23207600001,23219200000,11599999,481,0,1.0,1
Samurai Valerio,da mo che ho smesso,1,8,23228000000,23240400000,12400000,482,0,1.0,1
Giacomo Finucci,eh no,1,8,23241200000,23255600000,14400000,483,0,1.0,1
Giacomo Finucci,così non invecchiamo bene,1,8,23264400000,23283200000,18800000,484,0,1.0,1
Samurai Valerio,lascia perdere,1,8,23297600000,23309600000,12000000,485,0,1.0,1
Giacomo Finucci,ti ricordi quando ci scolavamo sei o sette birre a testa,1,8,23310400000,23341200000,30800000,486,0,1.0,1
Giacomo Finucci,e quando poi andavamo a menare le zecche,1,8,23346400000,23365200000,18800000,487,0,1.0,1
Giacomo Finucci,che botte che abbiamo dato,1,8,23368000000,23380400000,12400000,488,0,1.0,1
Giacomo Finucci,che botte abbiamo preso,1,8,23394400000,23408800000,14400000,489,0,1.0,1
Giacomo Finucci,bei tempi,1,8,23422000000,23432800000,10800000,490,0,1.0,1
Samurai Valerio,bei tempi,1,8,23456000000,23466400000,10400000,491,0,1.0,1
Giacomo Finucci,ma senti un po,1,8,23494000000,23520000000,26000000,492,0,1.0,1
Giacomo Finucci,quanto lontano dovrei arrivare,1,8,23538400000,23563200000,24800000,493,0,1.0,1
Giacomo Finucci,secondo te,1,8,23566800000,23578400000,11600000,494,0,1.0,1
Giacomo Finucci,lontano giacomi,1,8,23706800000,23719600000,12800000,496,0,1.0,1
Giacomo Finucci,lontano,1,8,23723200000,23735200000,12000000,497,0,1.0,1
Aureliano Adami,dove cazzo sta questo,1,8,24057200000,24071200000,14000000,498,1,1.0,1
Alberto Anacleti,doveva arrivare alle dieci,1,8,24076400000,24092800001,16400001,499,0,1.0,1
Alice,belle,1,8,24944400000,24954800000,10400000,507,0,0.0,1
Alice,le hai pagate tanto,1,8,24985600000,24996800000,11200000,508,0,0.0,1
Amedeo Cinaglia,ti piacciono,1,8,25028000000,25038000000,10000000,509,0,1.0,1
Alice,provale,1,8,25061200000,25070000000,8800000,510,0,0.0,1
Alice,sembri un altro,1,8,25208000000,25220000000,12000000,511,0,0.0,1
Amedeo Cinaglia,un altro,1,8,25423200000,25434800000,11600000,512,0,1.0,1
Aureliano Adami,va bene io mi sono rotto il cazzo,1,8,25496400000,25512400000,16000000,513,1,1.0,1
Franco Marchilli,libera,1,8,25888000000,25899600000,11600000,520,0,1.0,1
Alberto Anacleti,là,1,8,25954400000,25963200000,8800000,522,0,1.0,1
Franco Marchilli,vai,1,8,26074400000,26082800000,8400000,524,0,1.0,1
Franco Marchilli,oh frena,1,8,26316000000,26328800000,12800000,527,0,1.0,1
Franco Marchilli,ahó,1,8,26430400000,26441200000,10800000,528,0,1.0,1
Alberto Anacleti,cazzo,1,8,26610800000,26622400000,11600000,529,1,1.0,1
Franco Marchilli,zitto e fermo pezzo di merda,1,8,26982000000,26996400000,14400000,530,1,1.0,1
Alberto Anacleti,ma che vuoi,1,8,27000000000,27016400000,16400000,531,0,1.0,1
Franco Marchilli,zitto stronzo,1,8,27000000000,27016400000,16400000,532,1,1.0,1
Alberto Anacleti,io non ho fatto un cazzo,1,8,27019600000,27031600000,12000000,533,1,1.0,1
Franco Marchilli,devi stare zitto,1,8,27032400000,27042400000,10000000,534,0,1.0,1
Aureliano Adami,andiamo,1,8,27221200000,27232000000,10800000,536,0,1.0,1
Livia Adami,ahó,1,9,101600000,110000000,8400000,1,0,0.0,1
Livia Adami,pronto,1,9,124800000,144400000,19600000,3,0,0.0,1
Alberto Anacleti,aurelia,1,9,964800000,973200000,8400000,5,0,1.0,1
Alberto Anacleti,non l hanno trovato,1,9,1004400000,1016000000,11600000,6,0,1.0,1
Alberto Anacleti,sto pezzo di merda sono due giorni che si nasconde,1,9,1040400000,1067600000,27200000,7,1,1.0,1
Alberto Anacleti,sì mo arrivo,1,9,1068400000,1078400000,10000000,8,0,1.0,1
Angelica Sale,il caffè è pronto,1,9,1124800000,1135200000,10400000,9,0,0.0,1
Alberto Anacleti,no vado di fretta,1,9,1136000000,1148000000,12000000,10,0,1.0,1
Angelica Sale,te lo porto di qua,1,9,1155600000,1166400000,10800000,11,0,0.0,1
Alberto Anacleti,ho detto che vado di fretta torna di là,1,9,1169600000,1191600000,22000000,12,0,1.0,1
Angelica Sale,non ci vado di là,1,9,1212800000,1224800000,12000000,13,0,0.0,1
Angelica Sale,aspetto la risposta a quello che ti ho chiesto ieri,1,9,1242000000,1265200000,23200000,14,0,0.0,1
Angelica Sale,voglio una risposta albe,1,9,1285600000,1300000000,14400000,15,0,0.0,1
Alberto Anacleti,vuoi una risposta,1,9,1309600000,1320400000,10800000,16,0,1.0,1
Alberto Anacleti,eccola,1,9,1338000000,1346400000,8400000,17,0,1.0,1
Aureliano Adami,ho da fare torno tardi,1,9,1464000000,1474800000,10800000,19,0,1.0,1
Isabelle Mbamba,tanto per cambiare,1,9,1483600000,1494800000,11200000,20,0,0.0,1
Isabelle Mbamba,sono due giorni che non ti vedo,1,9,1502000000,1515200000,13200000,21,0,0.0,1
Aureliano Adami,isabel per favore non ti ci mettere pure te,1,9,1522400000,1544400000,22000000,22,0,1.0,1
Aureliano Adami,già ho un sacco di cazzi,1,9,1556000000,1569200000,13200000,23,1,1.0,1
Isabelle Mbamba,ho fatto proprio una cazzata a venire a vivere qua con te,1,9,1573200000,1598800000,25600000,24,1,0.0,1
Aureliano Adami,dimmi che è successo,1,9,1719200000,1730800000,11600000,25,0,1.0,1
Isabelle Mbamba,chiedilo a tua sorella,1,9,1739200000,1751600000,12400000,26,0,0.0,1
Aureliano Adami,che cazzo ha fatto mia sorella,1,9,1763200000,1777200000,14000000,27,1,1.0,1
Isabelle Mbamba,niente,1,9,1781200000,1789600000,8400000,28,0,0.0,1
Isabelle Mbamba,è venuta qua e mi ha detto la verità,1,9,1800400000,1817200000,16800000,29,0,0.0,1
Isabelle Mbamba,che te sei come tuo padre,1,9,1830800000,1844000000,13200000,30,0,0.0,1
Isabelle Mbamba,che ti piacciono le zoccole negre,1,9,1851200000,1868400000,17200000,31,0,0.0,1
Isabelle Mbamba,le metti in un bell appartamento poi alla fine sempre da puttane le tratti,1,9,1873200000,1907200000,34000000,32,1,0.0,1
Aureliano Adami,e tu ci credi,1,9,1962800000,1973600000,10800000,33,0,1.0,1
Isabelle Mbamba,lo sai che penso io,1,9,2008000000,2019600000,11600000,34,0,0.0,1
Isabelle Mbamba,che mi hai messo qua dentro solo per il gusto di andare contro tua sorella,1,9,2024400000,2056800000,32400000,35,0,0.0,1
Isabelle Mbamba,ma io non sono il giochetto di nessuno,1,9,2068400000,2084000000,15600000,36,0,0.0,1
Isabelle Mbamba,tantomeno il tuo,1,9,2091200000,2102800000,11600000,37,0,0.0,1
Aureliano Adami,guardami,1,9,2152400000,2161600000,9200000,38,0,1.0,1
Aureliano Adami,guardami,1,9,2176800000,2185600000,8800000,39,0,1.0,1
Aureliano Adami,io voglio solo che stai bene,1,9,2212400000,2226000000,13600000,40,0,1.0,1
Aureliano Adami,la risolvo io questa cosa con livia va bene,1,9,2238000000,2258000000,20000000,41,0,1.0,1
Samurai Valerio,hai un problema li,1,9,2399200000,2414400000,15200000,42,0,1.0,1
Samurai Valerio,tuo fratello,1,9,2422000000,2431600000,9600000,43,0,1.0,1
Samurai Valerio,sta ficcando il naso in cose che non gli competono,1,9,2445600000,2467600000,22000000,44,0,1.0,1
Samurai Valerio,sto parlando dei miei progetti per ostia,1,9,2498400000,2522000000,23600000,45,0,1.0,1
Samurai Valerio,a quanto pare si sta impicciando non solo dei terreni vostri,1,9,2524800000,2558400000,33600000,46,0,1.0,1
Samurai Valerio,ma pure di quelli del vaticano,1,9,2559200000,2576800000,17600000,47,0,1.0,1
Samurai Valerio,ma ti do pure un altra brutta notizia,1,9,2580000000,2600000000,20000000,48,0,1.0,1
Samurai Valerio,sta ficcanasando con quell altra testa di cazzo di alberto anacleti,1,9,2600799999,2634000000,33200001,49,1,1.0,1
Livia Adami,ma che stai a dire,1,9,2634800000,2646800000,12000000,50,0,0.0,1
Samurai Valerio,ci senti bene li,1,9,2650000000,2662400000,12400000,51,0,1.0,1
Samurai Valerio,stanno in società tuo fratello e spadino,1,9,2666000000,2687600000,21600000,52,0,1.0,1
Samurai Valerio,ora io non ho tempo da perdere,1,9,2707600000,2722000000,14400000,53,0,1.0,1
Samurai Valerio,o la sistemi te sta cosa o ci penso io,1,9,2722800000,2746400000,23600000,54,0,1.0,1
Samurai Valerio,fammi sapere che decidi,1,9,2747200000,2759600000,12400000,55,0,1.0,1
Samurai Valerio,ricordati che con tuo padre avevo un patto,1,9,2804400000,2826400000,22000000,56,0,1.0,1
Sandro Monaschi,un altro morto,1,9,3020000000,3032800000,12800000,57,0,1.0,1
Sandro Monaschi,ti basta adesso,1,9,3042400000,3054000000,11600000,58,0,1.0,1
Gabriella,vorrei parlarti un momento se è possibile,1,9,3369200000,3390800000,21600000,59,0,0.0,1
Amedeo Cinaglia,va bene,1,9,3403600000,3412000000,8400000,60,0,1.0,1
Alice,va bene,1,9,3424400000,3442000000,17600000,61,0,0.0,1
Amedeo Cinaglia,vai con mamma,1,9,3424400000,3442000000,17600000,62,0,1.0,1
Alice,ci sentiamo dopo,1,9,3442800000,3470400000,27600000,63,0,0.0,1
Amedeo Cinaglia,ok ciao vittoria ciao fabrizio,1,9,3442800000,3470400000,27600000,64,0,1.0,1
Gabriella,hai sentito di finucci,1,9,3498000000,3510800000,12800000,65,0,0.0,1
Amedeo Cinaglia,sì,1,9,3517200000,3525600000,8400000,66,0,1.0,1
Amedeo Cinaglia,beh,1,9,3530400000,3538800000,8400000,67,0,1.0,1
Amedeo Cinaglia,sei venuta fino qui per dirmi questo,1,9,3543200000,3559600000,16400000,68,0,1.0,1
Gabriella,finucci era incensurato bastava patteggiare al processo,1,9,3564000000,3597600000,33600000,69,0,0.0,1
Gabriella,e non si sarebbe fatto neanche un giorno di galera,1,9,3598400000,3621200000,22800000,70,0,0.0,1
Gabriella,non aveva un motivo per suicidarsi,1,9,3625600000,3641600000,16000000,71,0,0.0,1
Amedeo Cinaglia,a volte basta la vergogna no,1,9,3649600000,3665200000,15600000,72,0,1.0,1
Gabriella,ma che vergogna amedeo,1,9,3666000000,3680000000,14000000,73,0,0.0,1
Gabriella,gente come finucci non sa nemmeno cosa sia la vergogna,1,9,3680800000,3704000000,23200000,74,0,0.0,1
Gabriella,la situazione sta diventando troppo rischiosa,1,9,3704800000,3728400000,23600000,75,0,0.0,1
Gabriella,tu non sei apprezzato,1,9,3729200000,3742800000,13600000,76,0,0.0,1
Amedeo Cinaglia,guarda che finucci si è suicidato per i cazzi suoi va bene,1,9,3748800000,3773200000,24400000,77,1,1.0,1
Gabriella,stai attento amedeo guarda quello che sta succedendo e tiratene fuori,1,9,3778000000,3811600000,33600000,78,0,0.0,1
Amedeo Cinaglia,mi fa piacere che ti preoccupi tanto per me ma non ce n è bisogno,1,9,3822000000,3855200000,33200000,79,0,1.0,1
Amedeo Cinaglia,sono 15 pezzi,1,9,4042000000,4067600000,25600000,80,0,1.0,1
Livia Adami,sì sto controllando,1,9,4042000000,4067600000,25600000,81,0,0.0,1
Aureliano Adami,ciao li,1,9,4072800000,4082400000,9600000,82,0,1.0,1
Livia Adami,a posto,1,9,4088400000,4096800000,8400000,83,0,0.0,1
Livia Adami,sei venuto a spiegarmi perché cazzo ti sei messo a fare,1,9,4115200000,4139600000,24400000,84,1,0.0,1
Livia Adami,gli impicci con gli zingari sui terreni nostri,1,9,4140400000,4162400000,22000000,85,0,0.0,1
Aureliano Adami,no mi sa che io non ti devo spiegare proprio niente invece,1,9,4200800000,4226000000,25200000,86,0,1.0,1
Livia Adami,hai ragione meglio non perdere tempo con le spiegazioni,1,9,4236800000,4269600000,32800000,87,0,0.0,1
Livia Adami,devi solo smettere di fare tutte ste stronzate,1,9,4270400000,4293200000,22800000,88,1,0.0,1
Livia Adami,subito,1,9,4300800000,4310800000,10000000,89,0,0.0,1
Livia Adami,e tornare qua dalla famiglia tua a occuparti degli affari nostri,1,9,4317200000,4353200000,36000000,90,0,0.0,1
Aureliano Adami,non ci sta spazio per tutti e due qua,1,9,4364400000,4385200000,20800000,91,0,1.0,1
Aureliano Adami,guarda quanti siete già,1,9,4390800000,4402800000,12000000,92,0,1.0,1
Livia Adami,certo perché lui c ha da fare con una zoccola negra,1,9,4403600000,4429200000,25600000,93,1,0.0,1
Aureliano Adami,li vieni qua,1,9,4439600000,4449200000,9600000,94,0,1.0,1
Aureliano Adami,non t azzardare più a mettere un piede dentro casa mia,1,9,4496000000,4520800000,24800000,95,0,1.0,1
Aureliano Adami,non ti impicciare di quello che faccio o che non faccio,1,9,4533200000,4558400000,25200000,96,0,1.0,1
Aureliano Adami,perché io non prendevo ordini neanche da mio padre,1,9,4570400000,4592400000,22000000,97,0,1.0,1
Aureliano Adami,pensa che cazzo me ne frega di quello che dici te,1,9,4608400000,4632800000,24400000,98,1,1.0,1
