character,script_line,episode,begin,end,duration,episode_index,bad_words,is_male
Aureliano Adami,pensa che cazzo me ne frega di quello che dici te,9,4608400000,4632800000,24400000,98,1,1
Aureliano Adami,ricordati una cosa,9,4667600000,4679200000,11600000,99,0,1
Aureliano Adami,fino a quando respiro,9,4680000000,4694400000,14400000,100,0,1
Aureliano Adami,il chiosco mio samurai non lo deve guardare neanche da lontano,9,4711600000,4740800000,29200000,101,0,1
Aureliano Adami,ciao li,9,4863200000,4872800000,9600000,102,0,1
Aureliano Adami,levati dal cazzo,9,4932400000,4944000000,11600000,103,1,1
Sara Monaschi,l atto di rinuncia,9,5030800000,5044000000,13200000,105,0,0
Sara Monaschi,i terreni sono tuoi,9,5070400000,5083200000,12800000,106,0,0
Samurai Valerio,onore al merito,9,5088000000,5104000000,16000000,107,0,1
Samurai Valerio,ti sei battuta fino alla fine,9,5106400000,5122400000,16000000,108,0,1
Samurai Valerio,ma purtroppo per te hai sbagliato avversario,9,5133600000,5156799999,23199999,109,0,1
Sara Monaschi,mi sono messa contro uno pronto ad uccidere,9,5174400000,5197200000,22800000,110,0,0
Sara Monaschi,vuoi ammazzare anche me adesso dopo finucci,9,5239199999,5263600000,24400001,111,0,0
Samurai Valerio,le donne non si toccano neanche con un fiore,9,5280800000,5302400000,21600000,112,0,1
Livia Adami,di che stai parlando,9,5564400000,5577200000,12800000,114,0,0
Livia Adami,fammi capire,9,5782000000,5792800000,10800000,123,0,0
Livia Adami,io che dovrei fare secondo te,9,5805200000,5821600000,16400000,124,0,0
Livia Adami,ecco,9,5868800000,5887600000,18800000,126,0,0
Livia Adami,allora che,9,6178800000,6188400000,9600000,132,0,0
Livia Adami,tu non t impicciare,9,6204400000,6216800000,12400000,133,0,0
Livia Adami,sono affari nostri questi,9,6225600000,6242800000,17200000,134,0,0
Samurai Valerio,che mi devi dire cina,9,6444000000,6457200000,13200000,136,0,1
Samurai Valerio,sono stanco delle chiacchiere,9,6463200000,6477200000,14000000,137,0,1
Samurai Valerio,qua il tempo stringe non ho più voglia di sentire scuse,9,6478000000,6505200000,27200000,138,0,1
Amedeo Cinaglia,non è così semplice,9,6535200000,6547600000,12400000,139,0,1
Amedeo Cinaglia,adesso c è un morto,9,6561200000,6574800000,13600000,140,0,1
Samurai Valerio,non è roba di cui ti devi occupare tu,9,6578000000,6594000000,16000000,141,0,1
Samurai Valerio,i patti sono chiari,9,6594800000,6608000000,13200000,142,0,1
Samurai Valerio,e adesso io voglio solo risultati,9,6620800000,6640000000,19200000,143,0,1
Amedeo Cinaglia,com è morto finucci,9,6665200000,6678000000,12800000,144,0,1
Amedeo Cinaglia,perché non si è suicidato,9,6691600000,6704400000,12800000,145,0,1
Samurai Valerio,beh dovresti saperlo,9,6712400000,6724800000,12400000,146,0,1
Samurai Valerio,sei venuto tu a dirmi che finucci aveva parlato con la monaschi,9,6742800000,6773600000,30800000,147,0,1
Samurai Valerio,non fare l ingenuo,9,6785200000,6800400000,15200000,148,0,1
Samurai Valerio,quello che è successo a finucci l abbiamo fatto insieme io e te,9,6801200000,6837600000,36400000,149,0,1
Samurai Valerio,siamo complici cina,9,6848400000,6863600000,15200000,150,0,1
Samurai Valerio,soci in affari,9,6870800000,6885600000,14800000,151,0,1
Gabriele Marchilli,buongiorno,9,7154000000,7168000000,14000000,152,0,1
Aureliano Adami,ti stai a nascondere come un sorcio,9,7206400000,7225600000,19200000,154,0,1
Aureliano Adami,fai bene,9,7276800000,7285600000,8800000,155,0,1
Aureliano Adami,andiamo,9,7297600000,7306000000,8400000,156,0,1
Aureliano Adami,va di là,9,7671200000,7682000000,10800000,157,0,1
Alberto Anacleti,qua non ci sta nessuno,9,7916400000,7933200000,16800000,158,0,1
Gabriele Marchilli,mi dispiace spadi,9,7989200000,8002800000,13600000,159,0,1
Gabriele Marchilli,mi dispiace tanto,9,8003600000,8014400000,10800000,160,0,1
Aureliano Adami,lele,9,8020000000,8029200000,9200000,161,0,1
Aureliano Adami,non fare cazzate,9,8050400000,8062800000,12400000,162,1,1
Aureliano Adami,dammi sta pistola,9,8077200000,8091200000,14000000,163,0,1
Gabriele Marchilli,non ti avvicinare,9,8092000000,8102800000,10800000,164,0,1
Gabriele Marchilli,t ho detto non ti avvicinare,9,8108400000,8120400000,12000000,165,0,1
Gabriele Marchilli,tu non capisci non avevo scelta,9,8131200000,8154000000,22800000,166,0,1
Aureliano Adami,non sei capace di ammazzare nessuno dammi sta pistola,9,8154800000,8180400000,25600000,167,0,1
Gabriele Marchilli,non ti avvicinare,9,8181200000,8199600000,18400000,168,0,1
Alberto Anacleti,sparagli in faccia,9,8181200000,8199600000,18400000,169,0,1
Gabriele Marchilli,statti zitto,9,8200400000,8213600000,13200000,170,0,1
Aureliano Adami,guarda lele,9,8312400000,8323200000,10800000,172,0,1
Aureliano Adami,eh,9,8328800000,8337600000,8800000,173,0,1
Aureliano Adami,siamo amici no dammi sta pistola,9,8416400000,8438800000,22400000,174,0,1
Aureliano Adami,da,9,8462400000,8472800000,10400000,175,0,1
Alberto Anacleti,pezzo di merda,9,8518800000,8553600000,34800000,176,1,1
Alberto Anacleti,cazzo,9,8576800000,8594800000,18000000,177,1,1
Samurai Valerio,che fa livia mi manda un portavoce,9,8698400000,8726800000,28400000,178,0,1
Samurai Valerio,che sarebbe,9,8792400000,8802000000,9600000,180,0,1
Sara Monaschi,ho ceduto tutto a samurai,9,9086800000,9102800000,16000000,182,0,0
Sara Monaschi,non m interessa,9,9180000000,9191200000,11200000,185,0,0
Aureliano Adami,mia sorella non è più un problema,9,10514800000,10530800000,16000000,204,0,1
Aureliano Adami,ha capito che deve stare al posto suo,9,10545200000,10563200000,18000000,205,0,1
Aureliano Adami,io senza di te non ci voglio stare,9,10617200000,10632000000,14800000,206,0,1
Aureliano Adami,dammi un po di fiducia,9,10647200000,10660800000,13600000,207,0,1
Aureliano Adami,poi ti prometto che ti ci porto io in africa,9,10691200000,10712400000,21200000,208,0,1
Aureliano Adami,in kenya ti porto nel resort più bello del kenya,9,10718000000,10743200000,25200000,209,0,1
Aureliano Adami,va bene è uguale tanto poi alla fine qua torniamo,9,10768000000,10790400000,22400000,211,0,1
Aureliano Adami,a casa nostra,9,10814400000,10824800000,10400000,212,0,1
Samurai Valerio,dove sta tuo fratello,9,10862800000,10874400000,11600000,213,0,1
Manfredi Anacleti,che c entra mio fratello,9,10890800000,10904800000,14000000,214,0,1
Samurai Valerio,se ti vuoi allargare su ostia e non sai che fa tuo fratello parti male,9,10917600000,10949200000,31600000,215,0,1
Manfredi Anacleti,parla chiaro samura,9,10964000000,10977600000,13600000,216,0,1
Samurai Valerio,spadino sta a fare gli impicci con aureliano adami,9,10982000000,11004000000,22000000,217,0,1
Samurai Valerio,per la precisione su ostia e sui terreni che interessano a me,9,11009600000,11037200000,27600000,218,0,1
Manfredi Anacleti,ma che cazzo stai a dire con quel miserabile,9,11053200000,11077200000,24000000,219,1,1
Manfredi Anacleti,che impicci da quanto,9,11088800000,11103200000,14400000,220,0,1
Samurai Valerio,manfre,9,11109600000,11118000000,8400000,221,0,1
Samurai Valerio,non ti posso spiegare io le cose che non riesci a sapere da solo,9,11124800000,11153200000,28400000,222,0,1
Samurai Valerio,una soluzione c è,9,11162000000,11173600000,11600000,223,0,1
Samurai Valerio,una soltanto,9,11174400000,11183600000,9200000,224,0,1
Samurai Valerio,vai a prendere aureliano adami,9,11186000000,11201200000,15200000,225,0,1
Samurai Valerio,ti dico io dove e quando,9,11210800000,11222800000,12000000,226,0,1
Amedeo Cinaglia,ciao,9,11352400000,11364800000,12400000,231,0,1
Amedeo Cinaglia,scusa per stamattina,9,11454400000,11469600000,15200000,233,0,1
Amedeo Cinaglia,non lo sapevo che passava gabriella,9,11480000000,11497200000,17200000,234,0,1
Amedeo Cinaglia,ma no che non c è dell altro,9,11564800000,11587600000,22800000,237,0,1
Amedeo Cinaglia,eh,9,11783600000,11792000000,8400000,243,0,1
Amedeo Cinaglia,sono cose complicate da spiegare,9,11861600000,11878400000,16800000,245,0,1
Amedeo Cinaglia,no non c ho paura,9,11927600000,11946000000,18400000,248,0,1
Manfredi Anacleti,dove vai vieni qua,9,12819600000,12837200000,17600000,266,0,1
Alberto Anacleti,che cazzo stai facendo,9,12838000000,12852000000,14000000,267,1,1
Manfredi Anacleti,non ti devi più azzardare di fartela con aureliano adami,9,12855600000,12881600000,26000000,268,0,1
Manfredi Anacleti,ha ammazzato tuo cugino boris io questa non te la perdono spadi,9,12891600000,12926000000,34400000,269,0,1
Manfredi Anacleti,ah allora,9,12961600000,12979600000,18000000,270,0,1
Alberto Anacleti,dillo,9,13042400000,13062800000,20400000,271,0,1
Alberto Anacleti,ma non te sei visto,9,13071600000,13083200000,11600000,272,0,1
Alberto Anacleti,non sai tenere a bada tuo fratello figurati se sei buono a comandare,9,13084000000,13114400000,30400000,273,0,1
Manfredi Anacleti,che ti sei messo in testa,9,13132000000,13146800000,14800000,274,0,1
Alberto Anacleti,di farmi i cazzi miei,9,13147600000,13166800000,19200000,275,1,1
Alberto Anacleti,senza dover rendere conto a te e a sta famiglia di merda,9,13171200000,13201600000,30400000,276,1,1
Alberto Anacleti,da oggi in poi io sono un uomo libero e decido io della vita mia chiaro,9,13241600000,13274400000,32800000,277,0,1
Alberto Anacleti,saluti a tutti,9,13313200000,13327200000,14000000,278,0,1
Alberto Anacleti,spadino se ne va,9,13328000000,13343200000,15200000,279,0,1
Gabriele Marchilli,no,9,13830000000,13838400000,8400000,286,0,1
Gabriele Marchilli,non ti preoccupare,9,13849600000,13861200000,11600000,287,0,1
Gabriele Marchilli,ciao,9,14135200000,14143600000,8400000,290,0,1
Gabriele Marchilli,va bene,9,14287600000,14296000000,8400000,294,0,1
Gabriele Marchilli,no,9,14330400000,14338800000,8400000,296,0,1
Gabriele Marchilli,sei stata a casa mia,9,14490800000,14501600000,10800000,297,0,1
Gabriele Marchilli,il foulard,9,14552400000,14561200000,8800000,298,0,1
Gabriele Marchilli,l ho visto a casa mia,9,14567200000,14582000000,14800000,299,0,1
Gabriele Marchilli,stavi con mio padre,9,14609600000,14619200000,9600000,300,0,1
Gabriele Marchilli,e da quanto,9,14694400000,14702800000,8400000,302,0,1
Gabriele Marchilli,non me l ha mai detto,9,14777200000,14787200000,10000000,304,0,1
Gabriele Marchilli,era lui che non voleva che la vedessi,9,14943200000,14960400000,17200000,308,0,1
Aureliano Adami,hai saputo qualcosa,9,15442800000,15456400000,13600000,320,0,1
Aureliano Adami,si sta nascondendo sto infame,9,15470400000,15502800000,32400000,321,0,1
Alberto Anacleti,non ti preoccupare che lo troviamo,9,15470400000,15502800000,32400000,322,0,1
Alberto Anacleti,lo troviamo,9,15503600000,15512000000,8400000,323,0,1
Aureliano Adami,ma che cazzo ti ridi spadi,9,15524400000,15539200000,14800000,325,1,1
Alberto Anacleti,perché mi sono liberato di un peso non puoi capire quanto sono felice,9,15547200000,15577200000,30000000,326,0,1
Alberto Anacleti,ho mandato affanculo mio fratello,9,15578000000,15600000000,22000000,327,1,1
Aureliano Adami,e sti cazzi,9,15578000000,15600000000,22000000,328,1,1
Aureliano Adami,abbiamo ucciso una guardia e lele ce l ha buttato al culo,9,15600800000,15624800000,24000000,329,1,1
Aureliano Adami,ce lo dobbiamo togliere dal cazzo,9,15625600000,15641600000,16000000,330,1,1
Alberto Anacleti,che cazzo te ne frega,9,15650800000,15664400000,13600000,331,1,1
Alberto Anacleti,siamo nella società della monaschi mo ci prendiamo i terreni di ostia,9,15665200000,15698400000,33200000,332,0,1
Alberto Anacleti,e svoltiamo aurelia,9,15699200000,15716000000,16800000,333,0,1
Alberto Anacleti,e poi affanculo mio fratello tua sorella e affanculo pure lele,9,15719200000,15748800000,29600000,334,1,1
Aureliano Adami,sì ma sta calmo che ancora non è detto un cazzo,9,15749600000,15772000000,22400000,335,1,1
Aureliano Adami,la monaschi non si sa che sta facendo può essere che fa gli impicci con lele,9,15791200000,15824400000,33200000,336,0,1
Aureliano Adami,quindi c è poco da stare allegri,9,15825200000,15839600000,14400000,337,0,1
Aureliano Adami,abbassa sta cazzo di musica,9,15843600000,15860800000,17200000,338,1,1
Alberto Anacleti,ma quale abbassa qua ci tocca alzare,9,15861600000,15884400000,22800000,339,0,1
Alberto Anacleti,ci tocca alzare,9,15885200000,15897600000,12400000,340,0,1
Aureliano Adami,dai spadi,9,15916400000,15927200000,10800000,342,0,1
Alberto Anacleti,dai che stiamo per sfondare,9,15959600000,15984800000,25200000,343,0,1
Alberto Anacleti,ci prendiamo tutta ostia e la facciamo diventare las vegas,9,15985600000,16020400000,34800000,344,0,1
Alberto Anacleti,siamo io e te,9,16021200000,16032000000,10800000,345,0,1
Aureliano Adami,puoi fare tutto pure da solo,9,16032800000,16062800000,30000000,346,0,1
Alberto Anacleti,no in due siamo più forti,9,16032800000,16062800000,30000000,347,0,1
Alberto Anacleti,aurelia,9,16063600000,16074800000,11200000,348,0,1
Aureliano Adami,oh,9,16063600000,16074800000,11200000,349,0,1
Aureliano Adami,ma che cazzo stai facendo,9,16075600000,16092800000,17200000,350,1,1
Alberto Anacleti,oh dai stavo giocando,9,16144800000,16161200000,16400000,351,0,1
Aureliano Adami,e che gioco è,9,16213600000,16223200000,9600000,352,0,1
Aureliano Adami,eh,9,16246000000,16256800000,10800000,353,0,1
Aureliano Adami,frocio di merda che gioco è,9,16338000000,16354000000,16000000,355,1,1
Alberto Anacleti,tu mi hai cambiato la vita aurelia,9,16411200000,16429200000,18000000,357,0,1
Aureliano Adami,ma che cazzo stai dicendo,9,16469600000,16488000000,18400000,359,1,1
Aureliano Adami,a me fanno schifo quelli come te,9,16541600000,16561600000,20000000,361,0,1
Aureliano Adami,non mi toccare,9,16603200000,16617200000,14000000,363,0,1
Manfredi Anacleti,tra un po mi levo una soddisfazione,9,17464000000,17484000000,20000000,372,0,1
Angelica Sale,sono contenta per te,9,17491200000,17506000000,14800000,373,0,0
Manfredi Anacleti,te le dovresti levare pure te ogni tanto,9,17506800000,17528400000,21600000,374,0,1
Angelica Sale,e che mi tolgo,9,17531600000,17544000000,12400000,375,0,0
Angelica Sale,che non ho più neanche un marito,9,17559600000,17575600000,16000000,376,0,0
Manfredi Anacleti,spadino ritorna te lo garantisco,9,17576400000,17598400000,22000000,377,0,1
Manfredi Anacleti,per qualsiasi cosa tu fai parte della famiglia ormai,9,17601600000,17628000000,26400000,378,0,1
Manfredi Anacleti,dovresti fare un figlio per una donna è importante,9,17676800000,17702000000,25200000,379,0,1
Manfredi Anacleti,mo vedrai che arriva,9,17760800000,17774400000,13600000,380,0,1
Manfredi Anacleti,te ne facevo fare 50 di figli a te,9,17861600000,17884400000,22800000,381,0,1
Gabriele Marchilli,rivuoi le chiavi,9,18172800000,18184000000,11200000,382,0,1
Gabriele Marchilli,eccole,9,18216800000,18225200000,8400000,383,0,1
Sara Monaschi,ho saputo di tuo padre,9,18258800000,18273200000,14400000,384,0,0
Gabriele Marchilli,rischi grosso,9,18314800000,18326000000,11200000,385,0,1
Gabriele Marchilli,tuo marito è bello incazzato,9,18346400000,18359600000,13200000,386,1,1
Sara Monaschi,io volevo darti solo un abbraccio,9,18376000000,18396400000,20400000,387,0,0
Gabriele Marchilli,è da quando è morto che tutti mi abbracciano,9,18436800000,18458800000,22000000,388,0,1
Gabriele Marchilli,l ho sempre trattato come uno stronzo,9,18625600000,18648000000,22400000,389,1,1
Gabriele Marchilli,ma lo stronzo vero sono io,9,18700000000,18716400000,16400000,390,1,1
Gabriele Marchilli,non l ho mai ascoltato,9,18750800000,18762000000,11200000,391,0,1
Gabriele Marchilli,e ora non sto più in tempo per chiedergli scusa,9,18783600000,18804400000,20800000,392,0,1
Sara Monaschi,un padre non le vuole le scuse di un figlio,9,18857600000,18880400000,22800000,393,0,0
Aureliano Adami,sì,9,19099200000,19118800000,19600000,397,0,1
Aureliano Adami,a un amico mio che m ha fatto incazzare,9,19298800000,19318400000,19600000,400,1,1
Aureliano Adami,avevo ragione sì,9,19319200000,19338800000,19600000,402,0,1
Aureliano Adami,quirino che cazzo vuoi,9,19513600000,19528800000,15200000,406,1,1
Aureliano Adami,va bene,9,19571200000,19579600000,8400000,407,0,1
Aureliano Adami,l uomo di mia sorella dice che livia mi aspetta in palestra,9,19622400000,19649200000,26800000,408,0,1
Aureliano Adami,mi sbrigo,9,19688800000,19697200000,8400000,409,0,1
Aureliano Adami,dammi un bacio,9,19714800000,19726000000,11200000,410,0,1
Samurai Valerio,che vuoi,9,20028800000,20044800000,16000000,411,0,1
Amedeo Cinaglia,parlare,9,20028800000,20044800000,16000000,412,0,1
Samurai Valerio,già ci siamo detti tutto,9,20064800000,20076400000,11600000,413,0,1
Amedeo Cinaglia,non credo,9,20080400000,20090400000,10000000,414,0,1
Samurai Valerio,c ho da fare cina sbrigati,9,20106400000,20125600000,19200000,415,0,1
Amedeo Cinaglia,tu mi hai detto che una volta dentro,9,20234800000,20252000000,17200000,416,0,1
Amedeo Cinaglia,io non potevo più tornare indietro,9,20261200000,20278400000,17200000,417,0,1
Amedeo Cinaglia,io non ci torno indietro anzi,9,20292400000,20308400000,16000000,418,0,1
Amedeo Cinaglia,vado fino in fondo,9,20315600000,20329600000,14000000,419,0,1
Amedeo Cinaglia,quando una cosa va fatta va fatta bene no,9,20347600000,20367600000,20000000,420,0,1
Samurai Valerio,mi dici che vuoi,9,20379200000,20389200000,10000000,421,0,1
Amedeo Cinaglia,voglio parlare con quelli che stanno dietro di te,9,20398800000,20420000000,21200000,422,0,1
Amedeo Cinaglia,voglio incontrare la mafia,9,20437600000,20452800000,15200000,423,0,1
Samurai Valerio,e che gli vuoi dire,9,20488800000,20500800000,12000000,424,0,1
Amedeo Cinaglia,e voglio essere il loro punto di riferimento in comune,9,20524000000,20552399999,28399999,425,0,1
Samurai Valerio,rimettiti le scarpe di prima queste non ti vanno bene,9,20668400000,20695600000,27200000,426,0,1
Amedeo Cinaglia,taccon ce l ho in mano io,9,20763600000,20775200000,11600000,427,0,1
Amedeo Cinaglia,e non ha ancora firmato,9,20787199999,20802399999,15200000,428,0,1
Samurai Valerio,mi stai ricattando,9,20814400000,20825200000,10800000,429,0,1
Amedeo Cinaglia,tu lo chiami ricatto,9,20837600000,20851599999,13999999,430,0,1
Amedeo Cinaglia,io lo chiamo essere soci in affari,9,20862399999,20880800000,18400001,431,0,1
Livia Adami,e te che ci fai qua,9,20969600000,20982000000,12400000,433,0,0
Livia Adami,devo parlare con mio fratello,9,20999600000,21016000000,16400000,435,0,0
Livia Adami,ma che stai dicendo,9,21048000000,21059600000,11600000,437,0,0
Livia Adami,quanto tempo fa,9,21084400000,21095600000,11200000,440,0,0
Aureliano Adami,dove stai,9,21355600000,21365200000,9600000,443,0,1
Manfredi Anacleti,aureliano manco il caffè ci offri,9,21408400000,21439600000,31200000,444,0,1
Manfredi Anacleti,vai da quella parte,9,21468000000,21482400000,14400000,445,0,1
Aureliano Adami,zingaro di merda,9,21694800000,21705200000,10400000,447,1,1
Manfredi Anacleti,ce l ho sotto tiro,9,21730400000,21744400000,14000000,448,0,1
Livia Adami,aureliano,9,22616400000,22628000000,11600000,449,0,0
Livia Adami,aureliano,9,22642000000,22654000000,12000000,450,0,0
Livia Adami,tu solo una cosa non dovevi fare a casa mia,9,23066400000,23085200000,18800000,452,0,0
Livia Adami,torcere un capello a mio fratello,9,23094400000,23111200000,16800000,453,0,0
Livia Adami,si nasce soli e si muore soli,9,23304800000,23324400000,19600000,459,0,0
Livia Adami,lo dovresti sapere,9,23332800000,23346400000,13600000,460,0,0
Samurai Valerio,pronto,10,1677200000,1686400000,9200000,9,0,1
Samurai Valerio,stai bene mamma,10,1958800000,1968400000,9600000,12,0,1
Samurai Valerio,come osi venire in questa casa,10,2090000000,2115200000,25200000,14,0,1
Gabriele Marchilli,torna a letto è presto,10,2740400000,2754400000,14000000,25,0,1
Sara Monaschi,torno a casa,10,2760000000,2769600000,9600000,26,0,0
Gabriele Marchilli,a casa,10,2802400000,2810800000,8400000,27,0,1
Gabriele Marchilli,che vuol dire perché,10,2818400000,2838400000,20000000,28,0,1
Sara Monaschi,perché sì,10,2818400000,2838400000,20000000,29,0,0
Sara Monaschi,perché mi sento di fare così,10,2864800000,2878800000,14000000,30,0,0
Sara Monaschi,guardati lele,10,2948000000,2958800000,10800000,31,0,0
Sara Monaschi,sei solo un ragazzo,10,2969200000,2980800000,11600000,32,0,0
Gabriele Marchilli,sara ma che cazzo dici,10,2993600000,3008400000,14800000,33,1,1
Gabriele Marchilli,eri a letto con me un minuto fa,10,3017600000,3031200000,13600000,34,0,1
Sara Monaschi,sì lo so,10,3032000000,3042000000,10000000,35,0,0
Gabriele Marchilli,mi stai lasciando di nuovo,10,3052400000,3065600000,13200000,36,0,1
Sara Monaschi,è meglio così,10,3086800000,3100400000,13600000,37,0,0
Gabriele Marchilli,no,10,3106000000,3114400000,8400000,38,0,1
Gabriele Marchilli,è meglio per te solo per te,10,3119200000,3138800000,19600000,39,0,1
Gabriele Marchilli,tu sei una povera egoista del cazzo,10,3150400000,3170000000,19600000,40,1,1
Gabriele Marchilli,capace di stare soltanto con chi le fa più comodo,10,3170800000,3192400000,21600000,41,0,1
Sara Monaschi,e infatti torno da sandro,10,3197200000,3210800000,13600000,42,0,0
Sara Monaschi,solo con lui posso ottenere quello che voglio hai capito,10,3216000000,3243200000,27200000,43,0,0
Sara Monaschi,tu lo sai perché stai qui,10,3252400000,3266800000,14400000,44,0,0
Sara Monaschi,perché non hai un altro posto dove andare,10,3267600000,3286400000,18800000,45,0,0
Sara Monaschi,tu non sei meglio di me,10,3296400000,3309600000,13200000,46,0,0
Sara Monaschi,tu sei come me,10,3316400000,3328000000,11600000,47,0,0
Gabriele Marchilli,dimmi una cosa,10,3353200000,3362800000,9600000,48,0,1
Gabriele Marchilli,a me e te almeno per un attimo ci hai creduto,10,3381200000,3418000000,36800000,49,0,1
Sara Monaschi,per un attimo,10,3436800000,3448400000,11600000,50,0,0
Livia Adami,vai di là,10,3580000000,3588800000,8800000,51,0,0
Livia Adami,che sei venuto a fare,10,3604800000,3615200000,10400000,52,0,0
Samurai Valerio,ti avevo detto di risolvere il problema di tuo fratello non l hai fatto,10,3625200000,3658400000,33200000,53,0,1
Livia Adami,credi che non lo so che ti sei messo d accordo con quirino,10,3659200000,3687200000,28000000,54,0,0
Livia Adami,li hai mandati te gli zingari nella palestra di aureliano,10,3694000000,3721200000,27200000,55,0,0
Samurai Valerio,stammi a sentire perché quello che ti dico non lo ripeterò,10,3722000000,3748000000,26000000,56,0,1
Samurai Valerio,i vostri terreni entro stasera diventano miei,10,3750800000,3775200000,24400000,57,0,1
Samurai Valerio,o me li porti tu o me li vengo a prendere con la forza,10,3778800000,3802400000,23600000,58,0,1
Samurai Valerio,e stavolta mi sporco le mani,10,3829600000,3847200000,17600000,59,0,1
Aureliano Adami,svegliati,10,4106000000,4116000000,10000000,61,0,1
Aureliano Adami,guardami sta ferma qua,10,4116800000,4131600000,14800000,62,0,1
Aureliano Adami,fa come t ho detto,10,4137600000,4158000000,20400000,64,0,1
Aureliano Adami,siete venuti a finire il lavoro,10,4322000000,4339200000,17200000,65,0,1
Aureliano Adami,mo vediamo,10,4434400000,4443600000,9200000,69,0,1
Gabriele Marchilli,ciao,10,4554800000,4563200000,8400000,70,0,1
Gabriele Marchilli,che ci fai qui,10,4574800000,4585600000,10800000,71,0,1
Gabriele Marchilli,ho già detto tutto quello che so ai tuoi colleghi,10,4660400000,4684000000,23600000,74,0,1
Gabriele Marchilli,guarda mi sarà sfuggito,10,4770400000,4784800000,14400000,77,0,1
Gabriele Marchilli,non lo so non sono lucido,10,4811600000,4828000000,16400000,78,0,1
Gabriele Marchilli,ho bisogno di stare un po da solo,10,4846800000,4864800000,18000000,79,0,1
Gabriele Marchilli,sì dammi solo qualche giorno,10,4895600000,4912800000,17200000,81,0,1
Gabriele Marchilli,ciao,10,4918800000,4927200000,8400000,82,0,1
Livia Adami,come stai,10,5201599999,5211599999,10000000,83,0,0
Aureliano Adami,dove sta quell infame,10,5231599999,5244800000,13200001,84,0,1
Livia Adami,se n è andato per sempre,10,5272400000,5288400000,16000000,85,0,0
Aureliano Adami,hai visto una cosa buona alla fine sei riuscita a farla,10,5346400000,5375600000,29200000,86,0,1
Aureliano Adami,dimmi che vuoi,10,5396000000,5405600000,9600000,87,0,1
Livia Adami,il chiosco di mamma,10,5433200000,5446400000,13200000,88,0,0
Livia Adami,ci volevi fare una cosa tua,10,5452400000,5466800000,14400000,89,0,0
Livia Adami,una cosa bella,10,5470800000,5482000000,11200000,90,0,0
Livia Adami,mo sta cosa bella si può fare la possiamo fare io e te,10,5489200000,5514400000,25200000,91,0,0
Aureliano Adami,io e te,10,5520400000,5528800000,8400000,92,0,1
Aureliano Adami,e samurai,10,5558800000,5571200000,12400000,93,0,1
Livia Adami,samurai si è già preso i terreni del vaticano,10,5593600000,5616400000,22800000,94,0,0
Livia Adami,ma gli manca il nostro,10,5629200000,5642800000,13600000,95,0,0
Aureliano Adami,ma che cazzo stai dicendo,10,5643600000,5656800000,13200000,96,1,1
Livia Adami,ti dico che se li è presi,10,5675200000,5690400000,15200000,97,0,0
Livia Adami,pensavi davvero di fregarlo,10,5697600000,5716800000,19200000,98,0,0
Livia Adami,mo vuole quello che gli ha promesso papà,10,5731600000,5750400000,18800000,99,0,0
Livia Adami,questa è casa nostra aurelia non comanda samurai comandiamo noi,10,5751200000,5788800000,37600000,100,0,0
Livia Adami,e ci tocca ricordarglielo,10,5796400000,5812000000,15600000,101,0,0
Livia Adami,lo vuoi togliere di mezzo,10,5846400000,5860000000,13600000,102,0,0
Livia Adami,torna a casa,10,5866400000,5879200000,12800000,103,0,0
Livia Adami,a me e a te insieme non ci ferma neanche il diavolo,10,5885600000,5909200000,23600000,104,0,0
Aureliano Adami,ha un prezzo sta cosa vero,10,5965200000,5980400000,15200000,105,0,1
Livia Adami,in questa famiglia c è spazio solo per me e per te,10,5987200000,6016000000,28800000,106,0,0
Livia Adami,devi mandare via la negra per sempre,10,6020400000,6044000000,23600000,107,1,0
Livia Adami,io e te aurelia,10,6055600000,6067600000,12000000,108,0,0
Livia Adami,solo io e te,10,6075600000,6088400000,12800000,109,0,0
Livia Adami,pensaci,10,6180000000,6190400000,10400000,110,0,0
Samurai Valerio,devi far firmare la delibera a taccon lo devi fare oggi,10,6294400000,6328800000,34400000,111,0,1
Samurai Valerio,perché domani il sindaco se ne va,10,6331600000,6346000000,14400000,112,0,1
Samurai Valerio,e allora i giochi saranno finiti,10,6346800000,6362000000,15200000,113,0,1
Samurai Valerio,e avremmo fatto tutto per niente e questo non può essere,10,6362800000,6390400000,27600000,114,0,1
Amedeo Cinaglia,e quello che ti ho chiesto,10,6391200000,6403600000,12400000,115,0,1
Samurai Valerio,prima la firma poi quello che hai chiesto,10,6404400000,6425600000,21200000,116,0,1
Amedeo Cinaglia,dopo la firma io non ti servo a niente,10,6426400000,6444000000,17600000,117,0,1
Amedeo Cinaglia,perché dovrei fidarmi,10,6450800000,6462000000,11200000,118,0,1
Samurai Valerio,perché non hai alternative,10,6465200000,6479200000,14000000,119,0,1
Alberto Anacleti,ma che cazzo è,10,6805200000,6817600000,12400000,124,1,1
Alberto Anacleti,c è qualche problema,10,7126800000,7154000000,27200000,131,0,1
Alberto Anacleti,facile prendersela con due ragazzini due zingarelli prenditela con me,10,7159200000,7196000000,36800000,132,0,1
Alberto Anacleti,che c è non avete mai visto uno zingaro incazzato,10,7214400000,7238000000,23600000,133,1,1
Alberto Anacleti,vattene a casa va,10,7265600000,7278800000,13200000,134,0,1
Sara Monaschi,è finita,10,7396800000,7407600000,10800000,135,0,0
